ENCSR000EMC	ENCFF032GZN	ENCFF869ECL
ENCSR000EMC	ENCFF723RKN	ENCFF914JVR
ENCSR228BOM	ENCFF595LDQ	ENCFF640UAZ
ENCSR679IFH	ENCFF701NOD	ENCFF090EZE
ENCSR191EII	ENCFF354YDR	ENCFF103KGP
ENCSR698CUE	ENCFF742VVC	ENCFF545YJA
ENCSR786FWF	ENCFF137FRJ	ENCFF167DZY
ENCSR956NOL	ENCFF035VAD	ENCFF963NPI
ENCSR167OVP	ENCFF830VDG	ENCFF948NNO
ENCSR167OVP	ENCFF301CIE	ENCFF977AML
ENCSR552XJI	ENCFF521MKT	ENCFF708XRO
ENCSR552XJI	ENCFF162VGL	ENCFF109ATW
ENCSR979ZJS	ENCFF005REC	ENCFF624FJD
ENCSR554WUJ	ENCFF903URC	ENCFF407LCA
ENCSR572LDG	ENCFF704CZH	ENCFF503ZTL
ENCSR678PDD	ENCFF896FAA	ENCFF024WMP
ENCSR949JYS	ENCFF999DLM	ENCFF293NBG
ENCSR569ATD	ENCFF041LTC	ENCFF658FXQ
ENCSR092WMD	ENCFF420TCF	ENCFF617ONE
ENCSR082JCE	ENCFF919CBA	ENCFF192KLJ
ENCSR826ERZ	ENCFF303UZK	ENCFF924PVB
ENCSR000FJH	ENCFF485TFU	ENCFF143RMC
ENCSR000FJH	ENCFF167OTD	ENCFF530JZO
ENCSR777DXQ	ENCFF243AJE	ENCFF412KRU
ENCSR309YDN	ENCFF568VTU	ENCFF428DTK
ENCSR762FCX	ENCFF452SDF	ENCFF484MWV
ENCSR441OGH	ENCFF926WNT	ENCFF216TLU
ENCSR000EMI	ENCFF340AOJ	ENCFF085OHV
ENCSR000EMI	ENCFF233HFA	ENCFF219DBU
ENCSR006XED	ENCFF544XES	ENCFF903LSX
ENCSR141DMX	ENCFF094NID	ENCFF319GAX
ENCSR559WMK	ENCFF460AJF	ENCFF616AAF
ENCSR158YXM	ENCFF193FUQ	ENCFF068ZBX
ENCSR158YXM	ENCFF898SYA	ENCFF967WSX
ENCSR000EPZ	ENCFF823HSL	ENCFF851VBR
ENCSR000EPZ	ENCFF206IPN	ENCFF400LZK
ENCSR790FIS	ENCFF326YMZ	ENCFF098CAJ
ENCSR000EQF	ENCFF755YFE	ENCFF566QDG
ENCSR174GXG	ENCFF317PMR	ENCFF499LIJ
ENCSR133KBX	ENCFF826PVS	ENCFF209YFM
ENCSR000EQE	ENCFF765IRM	ENCFF795TGF
ENCSR000EQE	ENCFF437UDA	ENCFF730AXF
ENCSR318JAA	ENCFF798VQL	ENCFF637LBX
ENCSR000EML	ENCFF488PYC	ENCFF753ETN
ENCSR429RHR	ENCFF287XYD	ENCFF175IFH
ENCSR429RHR	ENCFF500AWG	ENCFF264UDR
ENCSR000EPO	ENCFF061GEQ	ENCFF302JEV
ENCSR000EPO	ENCFF558JPQ	ENCFF241ZSS
ENCSR913NYL	ENCFF188HWG	ENCFF643GKF
ENCSR000EMA	ENCFF156BPD	ENCFF294KLB
ENCSR000EMA	ENCFF600MAP	ENCFF435LWR
ENCSR594OWA	ENCFF364SLY	ENCFF243OFZ
ENCSR325LYJ	ENCFF898EQV	ENCFF123ENC
ENCSR072NBR	ENCFF031YLN	ENCFF581JDF
ENCSR846CTA	ENCFF602VFQ	ENCFF942LPA
ENCSR236SFP	ENCFF610IAX	ENCFF082TEM
ENCSR000EMX	ENCFF229UTZ	ENCFF501KNP
ENCSR066WZJ	ENCFF003YHO	ENCFF734DOF
ENCSR440QMR	ENCFF724NXG	ENCFF732WSQ
ENCSR493VDS	ENCFF971GWX	ENCFF681JFJ
ENCSR548MMD	ENCFF205MKW	ENCFF746DZE
ENCSR548MMD	ENCFF245DLN	ENCFF998XZO
ENCSR258IBL	ENCFF493TLS	ENCFF468WHL
ENCSR000EOD	ENCFF843RUT	ENCFF043PRT
ENCSR000EOD	ENCFF828DID	ENCFF010NPI
ENCSR761ZFA	ENCFF102TYI	ENCFF881JSN
ENCSR452EGE	ENCFF441LQP	ENCFF897JFY
ENCSR517NHP	ENCFF575RRD	ENCFF644WCO
ENCSR788SOI	ENCFF076CAH	ENCFF072UOA
ENCSR973MKT	ENCFF597IYU	ENCFF217JVN
ENCSR120LVW	ENCFF648SRI	ENCFF415LNY
ENCSR017TFH	ENCFF491IZI	ENCFF960UKQ
ENCSR116WWW	ENCFF853ERI	ENCFF671BMS
ENCSR435NHO	ENCFF603DLI	ENCFF249WKV
ENCSR435NHO	ENCFF967NGX	ENCFF401VUP
ENCSR038XTK	ENCFF992TBW	ENCFF188JVI
ENCSR038XTK	ENCFF955BXM	ENCFF291OWX
ENCSR974TXT	ENCFF708IUW	ENCFF623DPF
ENCSR621ENC	ENCFF450AEQ	ENCFF113RRS
ENCSR621ENC	ENCFF012SLK	ENCFF539CBT
ENCSR911YVV	ENCFF640FXT	ENCFF734APY
ENCSR064GBK	ENCFF231TEJ	ENCFF854MAD
ENCSR428XAX	ENCFF151NWN	ENCFF190AUQ
ENCSR320SVK	ENCFF983QHC	ENCFF688UBR
ENCSR000EON	ENCFF303CIW	ENCFF634YGE
ENCSR000EON	ENCFF880FQL	ENCFF458ZZC
ENCSR452DCM	ENCFF578HKK	ENCFF724HAH
ENCSR000EMN	ENCFF151QCL	ENCFF391HDR
ENCSR198JXW	ENCFF292RWC	ENCFF875TFI
ENCSR156CLC	ENCFF107ZXF	ENCFF064KBT
ENCSR468OVW	ENCFF125VOT	ENCFF852RDH
ENCSR543YPH	ENCFF107ZZV	ENCFF925SLC
ENCSR000EPD	ENCFF875SKJ	ENCFF748YJM
ENCSR000EPD	ENCFF042QTI	ENCFF422QMN
ENCSR000EPI	ENCFF435NWK	ENCFF606KFN
ENCSR000EPI	ENCFF723HPJ	ENCFF159KSS
ENCSR237WJY	ENCFF263CER	ENCFF037DUA
ENCSR499IFY	ENCFF740AHB	ENCFF555ENQ
ENCSR499IFY	ENCFF808OXB	ENCFF052UYS
ENCSR000EPY	ENCFF231OCZ	ENCFF440XZH
ENCSR000EPY	ENCFF569XBD	ENCFF182UEU
ENCSR097BWW	ENCFF925ZGP	ENCFF448EBM
ENCSR097BWW	ENCFF493VNF	ENCFF862JVF
ENCSR278SKG	ENCFF532LEH	ENCFF312ZWZ
ENCSR564JUY	ENCFF407ZYK	ENCFF438MEL
ENCSR564JUY	ENCFF235MHO	ENCFF627XCI
ENCSR412NMI	ENCFF973YZD	ENCFF920CTO
ENCSR754WNA	ENCFF949JOK	ENCFF094FZF
ENCSR990XXC	ENCFF410BDB	ENCFF253IUB
ENCSR189YJQ	ENCFF972PHY	ENCFF509TTX
ENCSR518JGY	ENCFF167VUF	ENCFF910FZX
ENCSR620QNS	ENCFF962LGH	ENCFF442SRX
ENCSR620QNS	ENCFF097XTY	ENCFF683YGL
ENCSR796SJV	ENCFF464YPK	ENCFF112GQO
ENCSR522WLH	ENCFF653CYW	ENCFF381POQ
ENCSR000ENW	ENCFF643SNJ	ENCFF724CMH
ENCSR000ENW	ENCFF093TTF	ENCFF236DNL
ENCSR619BNL	ENCFF696DIP	ENCFF174TXJ
ENCSR000ENL	ENCFF179EGA	ENCFF021NBR
ENCSR000ENL	ENCFF582ELI	ENCFF358SYJ
ENCSR930YSB	ENCFF594MMQ	ENCFF218SJO
ENCSR760QZM	ENCFF867BHQ	ENCFF950KRY
ENCSR696TPW	ENCFF067LBN	ENCFF290ZJP
ENCSR937UWI	ENCFF314TXQ	ENCFF907UIY
ENCSR937UWI	ENCFF210SQD	ENCFF647ALM
ENCSR947POC	ENCFF002PRU	ENCFF622PZI
ENCSR098PTC	ENCFF414SNM	ENCFF438PGV
ENCSR098PTC	ENCFF977TEJ	ENCFF996GHG
ENCSR217TAW	ENCFF140CXP	ENCFF711EJL
ENCSR217TAW	ENCFF570PSM	ENCFF489UQU
ENCSR000EOO	ENCFF770CVV	ENCFF813SXR
ENCSR000EOO	ENCFF449PKZ	ENCFF549TYD
ENCSR489NAM	ENCFF770HOF	ENCFF506FHA
ENCSR489NAM	ENCFF670VVE	ENCFF765WME
ENCSR970ZLG	ENCFF513MDH	ENCFF746JHF
ENCSR951XEN	ENCFF262FMO	ENCFF778GKQ
ENCSR129KIV	ENCFF581PCB	ENCFF332EJM
ENCSR550UWM	ENCFF664ORR	ENCFF354FAY
ENCSR802AJE	ENCFF676ZVU	ENCFF804AOO
ENCSR891VOV	ENCFF028OWR	ENCFF104EQW
ENCSR000EPG	ENCFF734SZK	ENCFF811BRR
ENCSR000EPG	ENCFF411OPU	ENCFF250TLK
ENCSR037PGI	ENCFF946UBZ	ENCFF696GKS
ENCSR037PGI	ENCFF660DFK	ENCFF076JMD
ENCSR224FOA	ENCFF353HRL	ENCFF891ICW
ENCSR224FOA	ENCFF957MNB	ENCFF639JCH
ENCSR718AAB	ENCFF118JHP	ENCFF104JJN
ENCSR440FZS	ENCFF352VHM	ENCFF736QYT
ENCSR381PXW	ENCFF568CIR	ENCFF220IWU
ENCSR945RWN	ENCFF081LCY	ENCFF053FMQ
ENCSR989YIV	ENCFF980XRG	ENCFF383SIU
ENCSR017OZH	ENCFF997FAV	ENCFF855CJL
ENCSR017OZH	ENCFF967UAJ	ENCFF226IZW
ENCSR000EQB	ENCFF778NUQ	ENCFF789THD
ENCSR000EQB	ENCFF657IQL	ENCFF367ZVE
ENCSR552RKI	ENCFF447MLK	ENCFF933ZHA
ENCSR746ZPP	ENCFF968HSC	ENCFF572BDN
ENCSR746ZPP	ENCFF242NOS	ENCFF885IHY
ENCSR622TWS	ENCFF509LUG	ENCFF900LOG
ENCSR620WAR	ENCFF140NHL	ENCFF909HEZ
ENCSR620WAR	ENCFF542YBQ	ENCFF612YAK
ENCSR813CKU	ENCFF869HKR	ENCFF258PIV
ENCSR595HZQ	ENCFF098QVT	ENCFF158QOY
ENCSR641ZPF	ENCFF248IMT	ENCFF766YIL
ENCSR941SMM	ENCFF348UDP	ENCFF047HGQ
ENCSR282QFE	ENCFF514GTX	ENCFF688EZK
ENCSR172PVJ	ENCFF632QKZ	ENCFF362OUW
ENCSR608AHQ	ENCFF186DCB	ENCFF581JYZ
ENCSR888UPQ	ENCFF576ISP	ENCFF350RPE
ENCSR838IPF	ENCFF003GDW	ENCFF353EKI
ENCSR597NVK	ENCFF961UNE	ENCFF080JZX
ENCSR000EMF	ENCFF621MVU	ENCFF132EIR
ENCSR000EOP	ENCFF173TWL	ENCFF684FJC
ENCSR000EOP	ENCFF676GGR	ENCFF124NWI
ENCSR953XJU	ENCFF611PME	ENCFF532VZC
ENCSR670ZSA	ENCFF235BPV	ENCFF307BRD
ENCSR000EMQ	ENCFF811YPN	ENCFF617HEH
ENCSR000EMQ	ENCFF609XGK	ENCFF146SXL
ENCSR311LLZ	ENCFF234FKG	ENCFF782WKY
ENCSR163PKT	ENCFF030IXL	ENCFF288HWP
ENCSR648RAX	ENCFF117UCU	ENCFF180IFD
ENCSR857AEB	ENCFF383HBG	ENCFF443KCU
ENCSR511GQA	ENCFF899HTN	ENCFF922XNR
ENCSR129TSG	ENCFF918VEK	ENCFF987HVM
ENCSR366EGE	ENCFF926JRS	ENCFF802UAF
ENCSR217YRJ	ENCFF214HKE	ENCFF484VHZ
ENCSR366YTD	ENCFF575XDP	ENCFF010ZNC
ENCSR752EPH	ENCFF246WMU	ENCFF747RHY
ENCSR946DXB	ENCFF042RGX	ENCFF791FRX
ENCSR946DXB	ENCFF120DCL	ENCFF188LTL
ENCSR726YMS	ENCFF430FMO	ENCFF488GEQ
ENCSR704HNG	ENCFF521LXH	ENCFF985WGD
ENCSR782SSS	ENCFF038TSN	ENCFF017FGP
ENCSR536NGW	ENCFF450FXC	ENCFF135BIN
ENCSR247IUJ	ENCFF799QKF	ENCFF570XSN
ENCSR674JIL	ENCFF356UEK	ENCFF722MXM
ENCSR695AUY	ENCFF950QGD	ENCFF759CKK
ENCSR411MGY	ENCFF980AMQ	ENCFF562EUF
ENCSR178JBL	ENCFF038KVD	ENCFF230OUF
ENCSR541UPY	ENCFF737VEB	ENCFF858RAV
ENCSR000EMH	ENCFF785GGQ	ENCFF747REW
ENCSR000EMH	ENCFF482ZLG	ENCFF988JGN
ENCSR174JMM	ENCFF102CCA	ENCFF008DNO
ENCSR164WOF	ENCFF283BSF	ENCFF414NAA
ENCSR158VAT	ENCFF106OVB	ENCFF677VKI
ENCSR600KUR	ENCFF111NBS	ENCFF322ALX
ENCSR627KFV	ENCFF390SVU	ENCFF138ZHG
ENCSR712PYJ	ENCFF764PYL	ENCFF338CIA
ENCSR861NUH	ENCFF481LFO	ENCFF779SYM
ENCSR167XSQ	ENCFF024CTB	ENCFF858BSX
ENCSR274SDO	ENCFF683DNG	ENCFF430CNF
ENCSR921NMD	ENCFF538GKX	ENCFF971AHO
ENCSR921NMD	ENCFF299TOZ	ENCFF009SCD
ENCSR278FVO	ENCFF456KNS	ENCFF372SLF
ENCSR622CAH	ENCFF458BGJ	ENCFF906KHN
ENCSR649KBB	ENCFF002QDM	ENCFF361UTR
ENCSR859KGQ	ENCFF812HCM	ENCFF586GLK
ENCSR757EPJ	ENCFF066IIT	ENCFF098CIC
ENCSR953JVX	ENCFF165CHM	ENCFF207ECZ
ENCSR419MZH	ENCFF917PCI	ENCFF166VWE
ENCSR033STL	ENCFF423VZM	ENCFF577QJI
ENCSR683YLO	ENCFF244EYZ	ENCFF827CLR
ENCSR303YII	ENCFF724ZYK	ENCFF736ZAN
ENCSR317SIH	ENCFF877PLC	ENCFF847HLP
ENCSR295DUI	ENCFF175RBP	ENCFF541UPO
ENCSR297ORG	ENCFF320WEE	ENCFF160KJF
ENCSR514QHN	ENCFF492WOW	ENCFF683HAF
ENCSR937RVN	ENCFF061WQO	ENCFF198FAC
ENCSR059LXL	ENCFF313CKZ	ENCFF813VDR
ENCSR421KNA	ENCFF699AEP	ENCFF116YEY
ENCSR364MFN	ENCFF761VCZ	ENCFF136YOJ
ENCSR364MFN	ENCFF476MMK	ENCFF845GJQ
ENCSR261SMF	ENCFF422BPY	ENCFF669AED
ENCSR383SNM	ENCFF104LBX	ENCFF294LWY
ENCSR164PQJ	ENCFF911BTJ	ENCFF921GFL
ENCSR682PKY	ENCFF139RJL	ENCFF538SYZ
ENCSR000EMT	ENCFF593WBR	ENCFF915DFR
ENCSR000EMT	ENCFF658WKQ	ENCFF743ULW
ENCSR938UOR	ENCFF262CTP	ENCFF131DEL
ENCSR033DQS	ENCFF718CPH	ENCFF920AZN
ENCSR931UQB	ENCFF476LNW	ENCFF619LIB
ENCSR626RVD	ENCFF856NCE	ENCFF399ISP
ENCSR626RVD	ENCFF297XNU	ENCFF224YTK
ENCSR495INQ	ENCFF307JMF	ENCFF893ONO
ENCSR986XLW	ENCFF260YGW	ENCFF283WCF
ENCSR040DGJ	ENCFF169JFB	ENCFF400NBT
ENCSR106OKX	ENCFF196AJB	ENCFF969UJW
ENCSR320PGJ	ENCFF685GEJ	ENCFF915OOI
ENCSR522FGG	ENCFF704TDP	ENCFF450EHI
ENCSR119HXE	ENCFF944ZDV	ENCFF424IXN
ENCSR414IHC	ENCFF143WEU	ENCFF213QWE
ENCSR777USE	ENCFF945LOQ	ENCFF721IYP
ENCSR000EMU	ENCFF546PJU	ENCFF131HMO
ENCSR431UEM	ENCFF221CNW	ENCFF869XYK
ENCSR976XOY	ENCFF205JXZ	ENCFF658GXI
ENCSR449HOQ	ENCFF858KXH	ENCFF573KUK
ENCSR000EPH	ENCFF955DEC	ENCFF924FJR
ENCSR000EPH	ENCFF303ZJH	ENCFF949ANK
ENCSR696XSJ	ENCFF307RHR	ENCFF815MQN
ENCSR437KLY	ENCFF892PLU	ENCFF890HSZ
ENCSR499PZA	ENCFF114DWM	ENCFF758ZBZ
ENCSR000EPN	ENCFF936TMW	ENCFF940PZT
ENCSR000EPN	ENCFF503TCI	ENCFF470GKV
ENCSR564TUY	ENCFF282KMD	ENCFF819VID
ENCSR735BIM	ENCFF423VWC	ENCFF158JPG
ENCSR670VQZ	ENCFF228NEM	ENCFF260OFK
ENCSR563XRP	ENCFF662JDU	ENCFF658BNW
ENCSR251UPG	ENCFF226NPJ	ENCFF113YFF
ENCSR179CDH	ENCFF247OEM	ENCFF532VGP
ENCSR468ZXN	ENCFF954IMM	ENCFF523VFS
ENCSR122VUW	ENCFF440TAJ	ENCFF757SFU
ENCSR122VUW	ENCFF365ZEE	ENCFF328DCV
ENCSR524OCB	ENCFF225HZN	ENCFF095KFF
ENCSR385SZQ	ENCFF085JAQ	ENCFF955DHP
ENCSR789VGQ	ENCFF262VXK	ENCFF222GDV
ENCSR246PXX	ENCFF334LMK	ENCFF280CMC
ENCSR915BSC	ENCFF110SPC	ENCFF745RLH
ENCSR434OBM	ENCFF280NPO	ENCFF520XMG
ENCSR309FOO	ENCFF965JWG	ENCFF536FNG
ENCSR847RSJ	ENCFF370VHQ	ENCFF609EGN
ENCSR453EVC	ENCFF389XNA	ENCFF139ZYV
ENCSR800QGE	ENCFF562RWI	ENCFF691QJR
ENCSR206FSY	ENCFF748WZP	ENCFF340RUK
ENCSR978QUT	ENCFF998GUS	ENCFF068YUS
ENCSR305UJX	ENCFF837QAV	ENCFF064YHT
ENCSR432SZT	ENCFF813IKK	ENCFF479JXO
ENCSR432SZT	ENCFF124GVN	ENCFF769HIL
ENCSR493IAY	ENCFF170CFF	ENCFF117DAB
ENCSR544KDB	ENCFF756MBO	ENCFF527VFR
ENCSR342NCX	ENCFF874QVX	ENCFF936MHE
ENCSR477RTP	ENCFF023JFG	ENCFF706WOH
ENCSR060BFU	ENCFF470NYT	ENCFF613SVD
ENCSR426TPQ	ENCFF129DLY	ENCFF241XMS
ENCSR082XEU	ENCFF775KUS	ENCFF534VWZ
ENCSR035QHH	ENCFF844PHT	ENCFF681MHT
ENCSR000EPQ	ENCFF004ZWR	ENCFF767YBP
ENCSR000EPQ	ENCFF111DMK	ENCFF741GTR
ENCSR294QCR	ENCFF364DZN	ENCFF674WBH
ENCSR724CND	ENCFF923AHY	ENCFF380PKB
ENCSR794OFW	ENCFF059BEU	ENCFF117WXM
